pieza;descripcion;precio;unidad
BPB-041-6201-2RST;Rod. Rigido de Bolas;0.281009;Unidades
BPB-041-6201-8-2RLD;Rod Rigido de bolas;0.268994;Unidades
BPB-041-6202-2RLD-C0;RODAMIENTO RIGIDO DE BOLAS;0.700472;Unidades
BPB-041-6202-2RLD-C3;RODAMIENTO RIGIDO DE BOLAS;0.550649;Unidades
BPB-041-6202-2RST;Rod. Rigido de Bolas;0.288998;Unidades
BPB-041-6202-2RSTM;Rod. Rigido de Bolas;0.32;Unidades
BPB-041-6202-ZZ;Rod. Rigido de Bolas EMQ;0.54926;Unidades
BPB-041-6203-2RLD-C0;RODAMIENTO RIGIDO DE BOLAS;0.751541;Unidades
BPB-041-6203-2RLD-C3;6203-2RLD242-RODAMIENTO RIGIDO DE BOLAS;0.740921;Unidades
BPB-041-6203-2RLD1C3;ROD.RIGIDO DE BOLAS;0.442006;Unidades
BPB-041-6203-2RS;ROD. RIGIDO DE BOLAS;1.214607;Unidades
BPB-041-6203-2RST;Rod. Rigido de Bolas;0.799221;Unidades
BPB-041-6203-D-C3;RODAMIENTO RIGIDO DE BOLAS;0.752438;Unidades
BPB-041-6204;Rod. Rigido de Bolas;1.141119;Unidades
BPB-041-6204-2RLD-C3;Rod. Rigido de bolas;1.216545;Unidades
BPB-041-6204-2RST;Rod. Rigido de Bolas;0.660196;Unidades
BPB-041-6204-2RSTM;ROD.RIGIDO DE BOLAS C3 APLICACION MOTOR ELECTRICO;0.482991;Unidades
BPB-041-6205;Rod. Rigido de Bolas;0.976862;Unidades
BPB-041-6205-2RLD-C3;ROD. RIGIDO DE BOLAS;1.028276;Unidades
BPB-041-6205-2RST;Rod. Rigido de Bolas;0.749588;Unidades
BPB-041-6205-D-C3;ROD.RIGIDO DE BOLAS;0.962027;Unidades
BPB-041-6205-ZZ;Radial ball bearing;0.429987;Unidades
BPB-041-6206;Rod. Rigido de Bolas;1.320386;Unidades
BPB-041-6206-2RST;Rod. Rigido de Bolas;0.96159;Unidades
BPB-041-6207;Rod. Rigido de Bolas;7.191786;Unidades
BPB-041-6207-2RST;Rod. Rigido de Bolas;1.304999;Unidades
BPB-041-6207-C0;RODAMIENTO RIGIDO DE BOLAS;1.761305;Unidades
BPB-041-6207-C3;RODAMIENTO RIGIDO DE BOLAS;1.768655;Unidades
BPB-041-6208;6208 = 40x80x18;3.264437;Unidades
BPB-041-6208-2RST;Rod. Rigido de Bolas;1.920998;Unidades
BPB-041-6209;Rod. Rigido de Bolas;2.42474;Unidades
BPB-041-6210;6210 = 50x90x20;5.2521;Unidades
BPB-041-6210-2RS;Rod. Rigido de Bolas;2.070065;Unidades
BPB-041-6211;Rod.Rigido de Bolas;4.418199;Unidades
BPB-041-6211-2RS;ROD.RIGIDO DE BOLAS;2.529998;Unidades
BPB-041-6212-2RS;Rod. Rigido de Bolas;12.720363;Unidades
BPB-041-6215;Rod. Rigido de Bolas;4.420008;Unidades
BPB-041-6215-2RS;Rod. Rigido de Bolas;4.659989;Unidades
BPB-041-6216;6216 = 80x140x26;4.889999;Unidades
BPB-041-6216-2RS;Rod. Rigido de Bolas;5.449986;Unidades
BPB-041-6218-2RS;Rod. Rigido de Bolas;8.010006;Unidades
BPB-041-6220;6220 = 100x180x34;10.224996;Unidades
BPB-041-6220-2RS;6220 = 100x180x34;11.572999;Unidades
BPB-041-62203-2RS;62203 = 17x40x16;0.454986;Unidades
BPB-041-62204-2RS;Rod. Rigido de Bolas;0.511998;Unidades
BPB-041-62205-2RS;Rod. Rigido de Bolas;0.671004;Unidades
BPB-041-62206-2RS;Rod. Rigido de Bolas;0.932004;Unidades
BPB-041-62207-2RS;62207 = 35x72x23;1.249985;Unidades
BPB-041-62208-2RS;Doble Hilera de Bolas;1.56901;Unidades
BPB-041-62210-2RS;Doble Hilera de Bolas;2.709997;Unidades
BPB-041-62309-2RLD;62309 = 45x100x36;4.153297;Unidades
BPB-041-625-2Z-C3P62;ROD.RIGIDO DE BOLAS P6-Y2;0.202;Unidades
BPB-041-626-2RLD;626 = 6x19x6;0.193994;Unidades
BPB-041-627-ZZ;627 = 7x22x7;0.216098;Unidades
BPB-041-627-ZZ-C;Carbon Steel;0.119005;Unidades
BPB-041-628-ZZ;628 = 8x24x8;0.258298;Unidades
BPB-041-629-2RLD;629 = 9x26x8;0.222013;Unidades
BPB-041-6301-2RS;ROD. RIGIDO DE BOLAS;0.342992;Unidades
BPB-041-6302-2RS;ROD. RIGIDO DE BOLAS;0.393008;Unidades
BPB-041-6303-2RLD-C3;6303 = 17x47x14;0.603188;Unidades
BPB-041-6303-2RST;6303 = 17x47x14;0.703012;Unidades
BPB-041-6306-2RLD-C3;Rod. Rigido de Bolas;4.39405;Unidades
BPB-041-6306-NR-TN9;RODAMIENTO DE BOLAS;19.5228;Unidades
BPB-041-6307;6307 = 35x80x21;4.497614;Unidades
BPB-041-6307-2RST;Rod. Rigido de Bolas;2.549997;Unidades
BPB-041-6308;Rod. Rigido de Bolas;5.838019;Unidades
BPB-041-6308-2RLD-C3;Rolamento BPB-IMEPEL;2.669988;Unidades
BPB-041-6308-2RST;Rod.Rigido de Bolas;3.2;Unidades
BPB-041-6310;6310 = 50x110x27;3.438011;Unidades
BPB-041-6310-2RS;ROD.RIGIDO DE BOLAS;4.58;Unidades
BPB-041-6310-2RS-22;Rod. Rigido de Bolas bombe;5.72337;Unidades
BPB-041-6310-2RS-K;Rod. Rigido de Bolas conico;1.653418;Unidades
BPB-041-6311-2RS;ROD.RIGIDO DE BOLAS;4.584004;Unidades
BPB-041-6312;6312 = 60x130x31;4.966001;Unidades
BPB-041-6312-2RS;6312 = 60x130x31;7.020013;Unidades
BPB-041-6316-D-C3;RODAMIENTO RADIAL DE BOLAS ABIERTO.;111.250213;Unidades
BPB-041-6802-2RS;6802 = 15x24x5;0.269;Unidades
BPB-041-6805-2RLD-C3;Rolamento de uma carreira de esferas com dupla vedção de torque medio e graxa lubrificante Mobil (USA);0.295;Unidades
BPB-041-6900-2RS;Rod. rigido de bolas;0.237012;Unidades
BPB-041-6904-2RLD-C3;6904 = 20x37x9;0.333989;Unidades
BPB-041-6905-2HLCD21;ROD. RIGIDO DE BOLAS;0.386006;Unidades
BPB-041-6905-2HLCDC3;Rolamento de uma carreira de esferas com dupla vedção de torque medio e graxa lubrificante Mobil (USA) NCM: 8482.10.90;0.351;Unidades
BPB-041-6905-2RLD-C3;6905 = 25x42x9;0.424996;Unidades
BPB-041-7005-D;RODAMIENTO RIGIDO DE BOLA (CON CONTACTO ANGULAR);12.175774;Unidades
BPB-041-99502-H;Bombas HYPRO;0.437499;Unidades
BPB-041-BP-13006;RODILLO DE REACCION ALTO;57.134228;Unidades
BPB-041-BP-13007;RODILLO DE REACCION BAJO;48.669897;Unidades
BPB-041-BP-13008;RUEDA DE TROLLEY;58.827093;Unidades
BPB-041-BP-13009;RUEDA DE CARRO TROLLEY INFERIOR;52.033395;Unidades
BPB-041-BP-13011;RUEDA DE CARRO TROLLEY SUPERIOR;55.441361;Unidades
BPB-041-BP-13019;BUJE;0.693003;Unidades
BPB-041-BP-13020;BUJE;0.693003;Unidades
BPB-041-BP-18017-01;Rodamiento de compuerta;1.469032;Unidades
BPB-041-BT6006-2RS1;Rod.radial;0.499999;Unidades
BPB-041-FHRL-6006-19;Rod. Especial;3.018792;Unidades
BPB-041-HD01-2RLD;6301 = 12x37x12;0.418597;Unidades
BPB-041-HD01-2RS;6301 = 12x37x12;0.42;Unidades
BPB-041-HD02-2RLD;6302 = 15x42x13;0.552201;Unidades
BPB-041-HD04-2RST;6304 = 20x52x15;0.997404;Unidades
BPB-041-HD05-2RST;6305 = 25x62x17;1.228999;Unidades
BPB-041-HD06-2RST;6306 = 30x72x19;1.745493;Unidades
BPB-041-HD06-2RST1;6306 = 30x72x19;1.561012;Unidades
BPB-041-HD07-2RST;6307 = 35x80x21;2.353045;Unidades
BPB-041-HD08-D;6308 = 40x90x23;2.396008;Unidades
BPB-041-HD09-2RS;6309 = 45x100x25;3.859961;Unidades
BPB-041-HD10-2RS;6310 = 50x110x27;2.930016;Unidades
BPB-041-HD11-2RS;6311 = 55x120x29;5.96994;Unidades
BPB-041-HD13-2RS;6313 = 65x140x33;9.04991;Unidades
BPB-041-HD14-2RS;6314 = 70x150x35;10.799892;Unidades
BPB-041-HD18-2RS;6318 = 90x190x43;20.05998;Unidades
BPB-041-LS00-2RLD;Rod. Rigido de Bolas;0.270402;Unidades
BPB-041-LS00-2RS;6000 = 10x26x8;0.212001;Unidades
BPB-041-LS01-2RLD;6001 = 12x28x8;0.281202;Unidades
BPB-041-LS02-2RLD;6002 = 15x32x9;0.306602;Unidades
BPB-041-LS03-2RLD;6003 = 17x35x10;0.304991;Unidades
BPB-041-LS03-2RS;6003 = 17x35x10;0.298001;Unidades
BPB-041-LS03-2RST;Rod. Rigido de Bolas;0.436399;Unidades
BPB-041-LS04-2RST;6004 = 20x42x12;0.514001;Unidades
BPB-041-LS05-2RST;Rod. Rigido de Bolas;0.737609;Unidades
BPB-041-LS06-2RST;Rod. Rigido de Bolas;0.750002;Unidades
BPB-041-LS07-2RST;6007 = 35x62x14;1.438896;Unidades
BPB-041-LS07-2RST1;6007 = 35x62x14;0.983007;Unidades
BPB-041-LS08-2RST1;6008 = 40x68x15;1.185009;Unidades
BPB-041-LS09-2RS;6009 = 45x75x16;1.399986;Unidades
BPB-041-LS10-2RS;6010 = 50x80x16;1.486996;Unidades
BPB-041-LS11-2RS;6011 = 55x90x18;1.910006;Unidades
BPB-041-LS11-2RST;6011 = 55x90x18;2.219999;Unidades
BPB-041-LS11-D;6011 = 55x90x18;1.66097;Unidades
BPB-041-LS12-2RS;6012 = 60x95x18;2.269977;Unidades
BPB-041-LS13-2RS;6013 = 65x100x18;2.371957;Unidades
BPB-041-LS15-2RS;Rod. Rigido de Bolas;2.831016;Unidades
BPB-041-LS17-2RS;Rod. Rigido de Bolas;3.709019;Unidades
BPB-041-LS18-2RS;Rod. Rigido de Bolas;4.490024;Unidades
BPB-041-LS20-2RS;Rod. Rigido de Bolas;5.744701;Unidades
BPB-041-LS26-2RS;6026 = 130x200x33;15.321677;Unidades
BPB-041-LS28-2RS;Rod. Rigido de Bolas;14.151077;Unidades
BPB-041-MS00-2RLD;Rod. Rigido de Bolas;0.306602;Unidades
BPB-041-MS00-2RST;6200 = 10x30x9;0.414102;Unidades
BPB-041-MS01-2RST;6201 = 12x32x10;0.36799;Unidades
BPB-041-MS01-2RST1;6201 = 12x32x10;0.289001;Unidades
BPB-041-MS03-2RST;Rod. Rigido de Bolas;0.799672;Unidades
BPB-041-MS03-2RST-C0;Rod. Rigido de Bolas;0.799672;Unidades
BPB-041-MS04-2RST;Rod. Rigido de Bolas;0.631009;Unidades
BPB-041-MS04-2RST-C0;Rod. Rigido de Bolas;0.687694;Unidades
BPB-041-MS05-2RST;Rod. Rigido de Bolas;0.920002;Unidades
BPB-041-MS05-2RST-C0;Rod. Rigido de Bolas;0.929192;Unidades
BPB-041-MS06-2RST;Rod. Rigido de Bolas;1.364404;Unidades
BPB-041-MS07-2RST;6207 = 35x72x17;3.63879;Unidades
BPB-041-MS07-2RST;Rod. Rigido de Bolas;1.532466;Unidades
BPB-041-MS09-2RS;6209 = 45x85x19;1.955006;Unidades
BPB-041-MS09-D;6209 = 45x85x19;1.538033;Unidades
BPB-041-MS10-2RS;6210 = 50x90x20;2.050995;Unidades
BPB-041-MS11-2RS;6211 = 55x100x21;2.97997;Unidades
BPB-041-MS11-D;6211 = 55x100x21;2.534008;Unidades
BPB-041-MS12-2RS;6212 = 60x110x22;3.699963;Unidades
BPB-041-MS13-2RS;6213 = 65x120x23;4.398015;Unidades
BPB-041-MS15-2RS;6215 = 75x130x25;5.769942;Unidades
BPB-041-MS16-2RS;6216 = 80x140x26;60.9543;Unidades
BPB-041-MS18-2RS;6218 = 90x160x30;10.289897;Unidades
BPB-041-P-204-MX;Soporte para autocentrante;1.050015;Unidades
BPB-041-R2-5ZZ;Rod radial 1 hilera de bola;0.430001;Unidades
BPB-041-SNR144TLWZ;Rod radial 1 hilera de bola;1.500002;Unidades
BPB-041-SS-6201-2RS;6201 - Acero inoxidable = 12x32x10;1.100002;Unidades
BPB-041-SS-6202-2RS;6202 - Acero inoxidable = 15x35x11;1.200002;Unidades
BPB-041-SS-6203-2RS;6203 - Acero inoxidable = 17x40x12;1.500002;Unidades
BPB-041-SS-6204-2RS;6204 - Acero inoxidable = 20x47x14;1.780013;Unidades
BPB-041-SS-6205-2RS;Stainless steel Radial Ball Bearing;2.557011;Unidades
BPB-041-SS-6206-2RS;Acero Inoxidable;3.63599;Unidades
BPB-041-SS-6207-2RS;6207 - Acero inoxidable = 35x72x17;4.492999;Unidades
BPB-041-SS-6208-2RS;Acero Inoxidable;6.66001;Unidades
BPB-041-SS-6209-2RS;Stainless steel Radial Ball Bearing;8.864027;Unidades
BPB-041-SS-6210-2RS;6210 - Acero inoxidable = 50x90x20;11.080003;Unidades
BPB-041-TS00-2RS;6900 = 10x22x6;0.242004;Unidades
BPB-041-TS06-2RS;6906 = 30x47x9;0.481192;Unidades
BPB-041-TS06-ZZ;Rod. Rigidos de Bolas;0.428898;Unidades
BPB-041-UC-204-DBL;Rod. Autocentrante;1.480001;Unidades
BPB-041-W6905-21RSC3;Rod.Rigido de bolas;0.427006;Unidades
BPB-041-W6905-22RSC3;Rod.Rigido de bolas;0.427006;Unidades
BPB-042-21310-CW33C3;Rod. de rodillos a rotulas = 50x110x27;16.219978;Unidades
BPB-042-21310-MBW33C;Rod. Rodillos Esfericos;16.050035;Unidades
BPB-042-22205-CW33C3;Rod. de rodillos a rotulas = 25x52x18;4.119974;Unidades
BPB-042-22205CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 25x52x18;4.117549;Unidades
BPB-042-22206-CW33C3;Rod. de rodillos a rotulas = 30x62x20;4.530036;Unidades
BPB-042-22206CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 30x62x20;4.530036;Unidades
BPB-042-22207-CW33C3;Rod. de rodillos a rotulas = 35x72x23;5.573965;Unidades
BPB-042-22207CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 35x72x23;5.500044;Unidades
BPB-042-22208CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 40x80x23;5.830047;Unidades
BPB-042-22209-CW33C3;Rod. de rodillos a rotulas = 45x85x23;6.299961;Unidades
BPB-042-22209CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 45x85x23;6.150049;Unidades
BPB-042-22210-CW33C3;Rod. de rodillos a rotulas = 50x90x23;5.970925;Unidades
BPB-042-22210CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 50x90x23;6.470052;Unidades
BPB-042-22211-CW33C3;Rod. de rodillos a rotulas = 55x100x25;8.090065;Unidades
BPB-042-22211CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 55x100x25;8.090065;Unidades
BPB-042-22212-CW33C3;Rod. de rodillos a rotulas = 60x110x28;7.200005;Unidades
BPB-042-22212CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 60x110x28;9.060072;Unidades
BPB-042-22213CKW33;Rod. de rodillos a rotulas - Eje Conico = 65x120x31;8.250008;Unidades
BPB-042-22213CW33C3;Rod. de rodillos a rotulas = 65x120x31;12.876064;Unidades
BPB-042-22214-CW33C3;Rod. de rodillos a rotulas = 70x125x31;12.409922;Unidades
BPB-042-22214-MBW33C;Rod. Rodillos Esfericos;15.600017;Unidades
BPB-042-22215-CKW33C;Rod. de rodillos a rotulas - Eje Conico = 75x130x31;10.200008;Unidades
BPB-042-22215-CW33C3;Rod. de rodillos a rotulas = 75x130x31;12.77992;Unidades
BPB-042-22216-C3W33;Rod. de rodillos a rotulas = 80x140x33;46.051236;Unidades
BPB-042-22216CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 80x140x33;14.560116;Unidades
BPB-042-22217-CW33C3;Rod. de rodillos a rotulas = 85x150x36;17.790142;Unidades
BPB-042-22217CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 85x150x36;17.790142;Unidades
BPB-042-22218-CKW33C;Rod. de rodillos a rotulas - Eje Conico = 90x160x40;16.725183;Unidades
BPB-042-22218-CW33C3;Rod. de rodillos a rotulas = 90x160x40;17.919925;Unidades
BPB-042-22222-CW33C3;Rod. de rodillos a rotulas = 110x200x53;26.249996;Unidades
BPB-042-22222-KMBW33;Rod. de rodillos a rotulas - Eje Conico = 110x200x53;23.000471;Unidades
BPB-042-22309-CW33;Rod. de Rodillos Esfericos;19.845175;Unidades
BPB-042-22311-CW33C3;Rod. de rodillos a rotulas = 55x120x43;12.564972;Unidades
BPB-042-22315-CKW33;ROD.RODILLO ESFERICO;44.31445;Unidades
BPB-042-23218-KMC3W3;Rod. Rodillos Esfericos;55.337053;Unidades
BPB-042-H-2318;Manguito de Fijacion;4.198009;Unidades
BPB-043-CB6203-1550;RODILLO Ø47.62 X 1550MM CON EXTREMO RETRACTIL;10.676586;Unidades
BPB-043-CR-18-UU;Rod. Seguidores de Levas;5.433407;Unidades
BPB-044-BP-17010-01Z;NUCLEO SOLDADO ACOPLE RAPIDO CINCADO;0.12787;Unidades
BPB-044-BP-17010-02Z;BUJE ACOPLE RAPIDO CINCADO;0.085866;Unidades
BPB-044-BP-18020-01;Steel raceway;1.274622;Unidades
BPB-044-BP-18020-04;Spacers;0.240001;Unidades
BPB-044-BP-18020-A1;Alu.alloy #7075 body;18.519565;Unidades
BPB-044-BP-18020-B1;PISTA RODAMIENTO LINEAL TRATADO TERMICAMENTE;9.149927;Unidades
BPB-044-BP-18030-01;Steel raceway;2.274107;Unidades
BPB-044-BP-18030-04;Spacers;0.700002;Unidades
BPB-044-BP-18030-A2;Alu.alloy #7075 body;24.26943;Unidades
BPB-044-BP17010-01;Nucleo soldado acople rápido;0.020809;Unidades
BPB-044-BP17010-02;Buje acople rápido;0.008353;Unidades
BPB-044-BP17010-04;Planchuela acople rápido;0.58065;Unidades
BPB-044-BP17010-05;Resorte acople rápido;0.18009;Unidades
BPB-044-BP17011-B1;OR Anti-retroceso Tratamiento Térmico;1.264588;Unidades
BPB-045-BP-19001-01;Bearing rotor cup;0.340011;Unidades
BPB-045-PF-203;SOPORTE DE CHAPA;0.41;Unidades
BPB-045-PF-4-ZM;Sop.de chapa redondo c/ 3 aguj;2.613688;Unidades
BPB-045-PF-5-ZM;Sop.de chapa redondo c/ 3 aguj;0.824349;Unidades
BPB-045-PF-6-ZM;Sop.de chapa redondo c/ 3 aguj;0.689004;Unidades
BPB-045-PF-7-ZM;Sop.de chapa redondo c/ 3 aguj;1.80103;Unidades
BPB-045-PF-8-ZM;Sop.de chapa redondo c/ 3 aguj;1.540605;Unidades
BPB-045-PFD-5-Z;SOPORTE DE CHAPA;0.779999;Unidades
BPB-045-PFF-10-ZM;Sop.de chapa redondo c/ 4 aguj;2.99;Unidades
BPB-045-PFF-11-ZM;Sop.de chapa redondo c/ 4 aguj;2.830023;Unidades
BPB-045-PFF-6-Z;Sop.de chapa redondo c/ 4 aguj;0.689004;Unidades
BPB-045-PFF-7-ZM;Sop.de chapa redondo c/ 4 aguj;0.868007;Unidades
BPB-045-PFF-8-ZM;Sop.de chapa redondo c/ 4 aguj;2.130017;Unidades
BPB-045-PFF-9-M;Soporte de chapa, alojamiento modificado;1.785802;Unidades
BPB-045-PFF-9-ZM;Sop.de chapa redondo c/ 4 aguj;2.72996;Unidades
BPB-045-PFL-4-ZM;Sop.de chapa Ovalado c/2 aguj;0.33;Unidades
BPB-045-PFL-5-Z;Sop.de chapa Ovalado c/2 aguj;0.510004;Unidades
BPB-045-PFL-6-ZM;Sop.de chapa Ovalado c/2 aguj;0.67032;Unidades
BPB-045-PFL-8-ZM;Sop.de chapa Ovalado c/2 aguj;1.447279;Unidades
BPB-045-PFS-6-Z;SOPORTE CHAPA ESPECIAL;0.64433;Unidades
BPB-045-PFT-4-ZM;Sop.de chapa Triangular c/3 aguj;0.520004;Unidades
BPB-045-PFT-5-ZM;Sop.de chapa Triangular c/3 aguj;0.550004;Unidades
BPB-045-PFT-6-ZM;Sop.de chapa Triangular c/3 aguj;0.639998;Unidades
BPB-045-PFT-7-ZM;Sop.de chapa Triangular c/3 aguj;1.15931;Unidades
BPB-045-PFX-7-Z;Soporte chapa 6 agujeros;1.152842;Unidades
BPB-045-PP-4-Z;SOPORTE CHAPA PIE;0.59;Unidades
BPB-045-PP-5-Z;Soporte de chapa de pie;0.386005;Unidades
BPB-045-PP-6-Z;soporte de chapa;0.493991;Unidades
BPB-045-PP-7-Z;Soporte de chapa de pie;0.86;Unidades
BPB-046-SABF205-25L;SAB205 + F205;1.749999;Unidades
BPB-046-SABF206-30L;SAB206 + F206;3.019997;Unidades
BPB-046-SABF207-35L;SAB207 + F207;3.779996;Unidades
BPB-046-SABF208-40L;SAB208 + F208;4.659995;Unidades
BPB-046-SABF209-45L;SAB209 + F209;5.899994;Unidades
BPB-046-SABF210-50L;SAB210 + F210;6.189994;Unidades
BPB-046-SABF213-65L;SAB213 + F213;12.579987;Unidades
BPB-046-SABFB209-45L;SAB209 + FB209;8.063704;Unidades
BPB-046-SABFC206-30L;SAB206 + FC206;3.149999;Unidades
BPB-046-SABFC208-40L;SAB208 + FC208;5.489995;Unidades
BPB-046-SABFL204-20L;SAB204 + FL204;2.84786;Unidades
BPB-046-SABFL205-25L;SAB205 + FL205;1.989998;Unidades
BPB-046-SABFL206-30L;SAB206 + FL206;2.789997;Unidades
BPB-046-SABFL207-35L;SAB207 + FL207;3.399997;Unidades
BPB-046-SABP205-25L;SAB205 + P205;2.039998;Unidades
BPB-046-SABP206-30L;SAB206 + P206;3.039997;Unidades
BPB-046-SABP207-35L;SAB207 + P207;3.759999;Unidades
BPB-046-SABP208-40L;SAB208 + P208;4.079999;Unidades
BPB-046-SABP209-45L;SAB209 + P209;5.189998;Unidades
BPB-046-SABP210-50L;SAB210 + P210;6.189998;Unidades
BPB-046-SABP213-65L;SAB213 + P213;12.429988;Unidades
BPB-046-SABP214-70L;SAB214 + P214;14.369986;Unidades
BPB-047-32217;Rod.Rodillos Conicos;14.145069;Unidades
BPB-047-ACL-206-19;"Tipo FH/AEL/YET = 1""3/16x62x18/35.7";1.799998;Unidades
BPB-047-ACL-207-23;Rod. Autocentrante;6.210083;Unidades
BPB-047-ACL-207-35DG;Tipo FH/AEL/YET = 35x72x19/38.9;3.84025;Unidades
BPB-047-ACL-207-35MM;Rod. Autocentrante S/Pin;2.669988;Unidades
BPB-047-ACL-210-50MM;Rod. Autocentrante;5.229991;Unidades
BPB-047-ACL205-16RG;"Tipo FH/AEL/YET = 1""x52x15/31";2.000015;Unidades
BPB-047-ACL206-20;"Tipo FH/AEL/YET = 1""1/4x62x18/35.7";2.978763;Unidades
BPB-047-ACL206-30RG;Tipo FH/AEL/YET = 30x62x18/35.7;3.200002;Unidades
BPB-047-ACL206-30RR1;Tipo FH/AEL/YET = 30x62x18/35.7;2.410008;Unidades
BPB-047-ACL207-35R1;Tipo FH/AEL/YET = 35x72x19/38.9;3.719996;Unidades
BPB-047-ACLR-207-35M;Tipo FHR/AELS/Lomo Recto = 35x72x19/38.9;3.719996;Unidades
BPB-047-AH213902;Rodamientos y Soporte;10.759993;Unidades
BPB-047-ASL-203-17MM;Rod. Autocentrante;8.232;Unidades
BPB-047-ASL-205-16-D;"Tipo FHS/UB/US = 1""x52x15/27";1.429999;Unidades
BPB-047-ASL-207-35mm;Rod. Autocentrante;6.041355;Unidades
BPB-047-ASL207-35RR;Tipo FHS/UB/US = 35x72x19/32 -(sinlub);2.840185;Unidades
BPB-047-ASLR205-16;"Tipo FHSR/Lomo Recto = 1""x52x15/27 -(sinlub)";1.429999;Unidades
BPB-047-BP-18011;"Soporte PE208 -Acero mecanizado - Rosca BSPT 1/8""";10.98031;Unidades
BPB-047-BRIDASL207;Brida especial para GR207;0.73;Unidades
BPB-047-ECL-204-20MM;Tipo HC/YEL/UEL = 20x47x15/43.5;1.16221;Unidades
BPB-047-ECL-205-14-D;"Tipo HC/YEL/UEL = 7/8""x52x15/44.3";1.539999;Unidades
BPB-047-ECL-205-15-D;"Tipo HC/YEL/UEL = 15/16""x52x15/44.3";2.053016;Unidades
BPB-047-ECL-206-20-D;Rod. Autocentrante;1.814402;Unidades
BPB-047-ECL-206-30MM;Tipo HC/YEL/UEL = 30x62x18/48.3;2.740014;Unidades
BPB-047-ECL-207-22-D;"Tipo HC/YEL/UEL = 1""3/8x72x19/51.1";2.733003;Unidades
BPB-047-ECL-209-27-D;Rod. Autocentrante;3.260002;Unidades
BPB-047-ECL-210-DBL;Rod. Autocentrante;3.774597;Unidades
BPB-047-ECL-211-35-D;"Tipo HC/YEL/UEL = 2""3/16x100x25/71.4";10.190102;Unidades
BPB-047-ECL-211-DBL;Rod. Autocentrante;6.115001;Unidades
BPB-047-ECL-212-39-D;"Tipo HC/YEL/UEL = 2""7/16x110x27/77.8";12.5501;Unidades
BPB-047-ECL-212-60MM;Rod. autocentrante;6.643082;Unidades
BPB-047-ECL-212-DBL;Rod. Autocentrante;7.060595;Unidades
BPB-047-ECL-306-DBL;Tipo HC/YEL/UEL = 30x72x23/50;3.719976;Unidades
BPB-047-ECL-307-DBL;Tipo HC/YEL/UEL = 35x80x25/51.6;25.736784;Unidades
BPB-047-ECL205-16DG;"Tipo HC/YEL/UEL = 1""x52x15/44.3";0.560002;Unidades
BPB-047-ECL207-23;"Tipo HC/YEL/UEL = 1""7/16x72x19/51.1";6.207615;Unidades
BPB-047-ECL207-35D1;Rod. Autocentrante;4.749995;Unidades
BPB-047-ECL210-50LG;Tipo HC/YEL/UEL = 50x90x22/62.7 -SelloSTD;3.869999;Unidades
BPB-047-ECL311-32RRB;"Rod. Autocentrante 2"" x 120";11.521199;Unidades
BPB-047-F-204-PBT;Soporte autocentrante plastico;2.881988;Unidades
BPB-047-F-205;Soporte Cuadrado c/4 Agujeros;1.400003;Unidades
BPB-047-F-205-A1;SOPORTE 205 EN BRUTO;2.364474;Unidades
BPB-047-F-205-L;Soporte Cuadrado c/4 Agujeros;1.099995;Unidades
BPB-047-F-205-PBT;Soporte autocentrante plastico;3.412995;Unidades
BPB-047-F-206;Soporte autocentrante;1.790003;Unidades
BPB-047-F-206-A1;SOPORTE 206 EN BRUTO;2.650725;Unidades
BPB-047-F-206-L;Soporte Cuadrado c/4 Agujeros;2.079998;Unidades
BPB-047-F-206-PBT;Soporte autocentrante plastico;4.979995;Unidades
BPB-047-F-207;SOPORTE CUADRADO;3.603344;Unidades
BPB-047-F-207-L;Soporte Cuadrado c/4 Agujeros;2.409998;Unidades
BPB-047-F-207-PBT;Soporte autocentrante plastico;4.474002;Unidades
BPB-047-F-208;Soporte Cuadrado c/4 Agujeros;2.829982;Unidades
BPB-047-F-208-L;Soporte Cuadrado c/4 Agujeros;2.749997;Unidades
BPB-047-F-208-PBT;Soporte autocentrante plastico;5.762994;Unidades
BPB-047-F-209;SOPORTE CUADRADO;3.95126;Unidades
BPB-047-F-209-3;Soporte Cuadrado c/4 Agujeros -Acero-;11.160315;Unidades
BPB-047-F-209-3-A;SOPORTE F-209-3-A MAINERO CORTE;12.028163;Unidades
BPB-047-F-209-A;Soporte Cuadrado c/4 Agujeros -Base Solida-;7.169821;Unidades
BPB-047-F-209-L;Soporte Cuadrado c/4 Agujeros;3.080062;Unidades
BPB-047-F-210;Soporte Cuadrado c/4 Agujeros;3.639977;Unidades
BPB-047-F-210-L;Soporte Cuadrado c/4 Agujeros;7.29399;Unidades
BPB-047-F-210-PBT;SOPORTE PLASTICO;27.654255;Unidades
BPB-047-F-211;Soporte Cuadrado c/4 Agujeros;6.259085;Unidades
